row,country,currency, order_value_EUR , gross_profit , cost ,date,category,customer_name,sales_manager,sales_rep,device_type,order_id
635,Netherlands,EUR,"  214,983.15 ","  34,569.29 ","  180,413.86 ",6/11/2020,Beauty,McClure Inc,Denice Amberg,Nero Harbisher,Tablet,48-7080069
195,Sweden,EUR,"  157,683.41 ","  27,058.47 ","  130,624.94 ",6/8/2020,Electronics,Hegmann Group,Maxie Marrow,Alyosha Meah,Tablet,17-0893784
799,France,EUR,"  111,676.46 ","  18,884.49 ","  92,791.97 ",6/8/2020,Beauty,Armstrong-Little,Othello Bowes,Ora Grennan,PC,35-7483371
801,Sweden,EUR,"  296,844.24 ","  51,918.06 ","  244,926.18 ",6/8/2020,Other,Walter LLC,Maxie Marrow,Tarrah Castelletti,PC,22-9949979
19,Portugal,EUR,"  147,656.52 ","  23,462.62 ","  124,193.90 ",6/5/2020,Smartphones,Goldner-Dibbert,Celine Tumasian,Corene Shirer,PC,85-4732103
632,Bulgaria,EUR,"  230,669.37 ","  48,348.30 ","  182,321.07 ",6/5/2020,Books,Altenwerth-Konopelski,Charil Alpe,Bernadine Fullagar,PC,44-9036885
315,Sweden,EUR,"  106,142.65 ","  17,991.18 ","  88,151.47 ",6/4/2020,Games,Baumbach Group,Maxie Marrow,Anita Woakes,PC,29-5632797
436,Finland,EUR,"  180,250.02 ","  32,895.63 ","  147,354.39 ",6/3/2020,Electronics,"Hartmann, Hane and Pfannerstill",Hube Corey,Mellicent Mattys,PC,57-5645459
739,UK,GBP,"  242,526.00 ","  30,412.76 ","  212,113.24 ",6/3/2020,Clothing,Hegmann Group,Jessamine Apark,Winny Agnolo,PC,09-3668672
943,Belgium,EUR,"  76,183.74 ","  14,566.33 ","  61,617.41 ",6/3/2020,Clothing,"Hermiston, Simonis and Wisoky",Lambert Norheny,Collin Mackness,Mobile,39-5658730
721,France,EUR,"  234,961.46 ","  35,573.16 ","  199,388.30 ",6/2/2020,Accessories,"Heaney, Gulgowski and Kshlerin",Othello Bowes,Maighdiln Upcraft,Mobile,24-9178520
143,UK,GBP,"  128,227.36 ","  21,516.55 ","  106,710.81 ",6/1/2020,Accessories,"Murray, Reichel and Nolan",Jessamine Apark,Jay Morefield,PC,18-7077174
504,UK,GBP,"  159,052.70 ","  31,126.61 ","  127,926.09 ",6/1/2020,Games,Stamm Inc,Jessamine Apark,Genevra Charrisson,PC,75-7245546
694,Portugal,EUR,"  76,943.74 ","  14,073.01 ","  62,870.73 ",6/1/2020,Electronics,Johns and Sons,Celine Tumasian,Smitty Culverhouse,PC,50-0521963
600,Portugal,EUR,"  30,550.32 ","  5,092.74 ","  25,457.58 ",5/31/2020,Beauty,"Farrell, Swaniawski and Crist",Celine Tumasian,Smitty Culverhouse,Mobile,73-3910940
672,Portugal,EUR,"  76,856.57 ","  11,320.97 ","  65,535.60 ",5/31/2020,Clothing,"Schowalter, Lesch and Beahan",Celine Tumasian,Hortense Gerring,PC,93-9111830
164,France,EUR,"  65,036.81 ","  12,675.67 ","  52,361.14 ",5/30/2020,Other,Considine-Fisher,Othello Bowes,Amelina Piscopiello,PC,50-1695443
406,Finland,EUR,"  163,967.89 ","  25,759.36 ","  138,208.53 ",5/30/2020,Appliances,Friesen-Rath,Hube Corey,Wat Bowkley,Tablet,28-0849652
426,UK,GBP,"  47,771.76 ","  8,536.81 ","  39,234.95 ",5/29/2020,Beauty,Dibbert Inc,Jessamine Apark,Genevra Charrisson,PC,70-8181545
559,Finland,EUR,"  28,538.19 ","  3,567.27 ","  24,970.92 ",5/27/2020,Games,Hilll-Vandervort,Hube Corey,Wat Bowkley,PC,28-7069317
123,Sweden,EUR,"  78,542.59 ","  10,532.56 ","  68,010.03 ",5/26/2020,Games,Kihn Inc,Maxie Marrow,Caro Morfield,PC,02-9523107
186,France,EUR,"  141,436.98 ","  26,745.73 ","  114,691.25 ",5/26/2020,Outdoors,Walter LLC,Othello Bowes,Maighdiln Upcraft,PC,40-5308505
191,France,EUR,"  66,141.13 ","  12,705.71 ","  53,435.42 ",5/26/2020,Clothing,Stehr LLC,Othello Bowes,Ora Grennan,PC,54-5107115
886,Sweden,EUR,"  53,957.42 ","  7,052.23 ","  46,905.19 ",5/25/2020,Smartphones,Johns and Sons,Maxie Marrow,Caro Morfield,PC,71-3278650
152,UK,GBP,"  173,258.94 ","  30,060.43 ","  143,198.51 ",5/24/2020,Clothing,Johns and Sons,Jessamine Apark,Jay Morefield,PC,92-4106004
674,Sweden,EUR,"  151,315.26 ","  30,142.00 ","  121,173.26 ",5/23/2020,Beauty,Wiza and Sons,Maxie Marrow,Caro Morfield,PC,92-2645259
887,Portugal,EUR,"  80,474.78 ","  13,906.04 ","  66,568.74 ",5/22/2020,Clothing,"Farrell, Swaniawski and Crist",Celine Tumasian,Hortense Gerring,PC,38-6891011
366,France,EUR,"  49,374.25 ","  10,166.16 ","  39,208.09 ",5/21/2020,Books,Stehr LLC,Othello Bowes,Ora Grennan,PC,87-1399932
706,Bulgaria,EUR,"  174,271.91 ","  32,188.02 ","  142,083.89 ",5/20/2020,Clothing,Hessel-Stiedemann,Charil Alpe,Shermy McGready,PC,58-2923511
834,France,EUR,"  164,243.32 ","  30,122.22 ","  134,121.10 ",5/20/2020,Smartphones,Kirlin and Sons,Othello Bowes,Amelina Piscopiello,PC,38-2806168
860,France,EUR,"  48,890.14 ","  7,709.98 ","  41,180.16 ",5/20/2020,Clothing,Johns and Sons,Othello Bowes,Ora Grennan,PC,85-5544928
723,France,EUR,"  173,418.59 ","  32,672.06 ","  140,746.53 ",5/19/2020,Electronics,Hessel-Stiedemann,Othello Bowes,Maighdiln Upcraft,PC,03-5073152
82,Bulgaria,EUR,"  42,239.66 ","  5,199.70 ","  37,039.96 ",5/17/2020,Smartphones,Johns and Sons,Charil Alpe,Shermy McGready,PC,61-7979087
229,Portugal,EUR,"  100,469.75 ","  17,903.71 ","  82,566.04 ",5/17/2020,Electronics,Johns and Sons,Celine Tumasian,Aurelie Wren,PC,80-2242820
518,Ireland,EUR,"  36,070.76 ","  6,730.80 ","  29,339.96 ",5/17/2020,Other,Friesen-Rath,Glenine Suttaby,Bunnie Tonbridge,Mobile,22-4278602
664,Sweden,EUR,"  43,243.45 ","  5,478.95 ","  37,764.50 ",5/16/2020,Clothing,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,63-2957047
443,Sweden,EUR,"  115,226.80 ","  20,890.62 ","  94,336.18 ",5/15/2020,Beauty,Wisoky Inc,Maxie Marrow,Tarrah Castelletti,PC,42-2765593
446,Portugal,EUR,"  99,832.12 ","  15,703.59 ","  84,128.53 ",5/15/2020,Appliances,Romaguera-Haley,Celine Tumasian,Aurelie Wren,PC,46-6126203
734,Sweden,EUR,"  43,158.94 ","  6,914.06 ","  36,244.88 ",5/13/2020,Electronics,West-Cummings,Maxie Marrow,Anita Woakes,PC,55-4422832
503,UK,GBP,"  122,627.20 ","  22,342.68 ","  100,284.52 ",5/12/2020,Clothing,Wiza and Sons,Jessamine Apark,Winny Agnolo,PC,65-0792739
663,Portugal,EUR,"  41,016.31 ","  8,030.99 ","  32,985.32 ",5/9/2020,Beauty,Homenick-Marvin,Celine Tumasian,Corene Shirer,Tablet,84-1745028
656,Spain,EUR,"  123,953.65 ","  22,014.17 ","  101,939.48 ",5/8/2020,Beauty,Wiza and Sons,Emalia Dinse,Perri Aldersley,PC,44-2650716
885,Bulgaria,EUR,"  152,231.86 ","  29,928.78 ","  122,303.08 ",5/8/2020,Smartphones,Smith Group,Charil Alpe,Shermy McGready,PC,39-5953116
36,Portugal,EUR,"  95,566.43 ","  15,223.73 ","  80,342.70 ",5/7/2020,Clothing,Hessel-Stiedemann,Celine Tumasian,Hortense Gerring,PC,59-5568557
697,France,EUR,"  79,205.19 ","  13,781.70 ","  65,423.49 ",5/7/2020,Games,"Christiansen, Donnelly and Bechtelar",Othello Bowes,Avrit Chanders,Tablet,45-5157875
773,Sweden,EUR,"  177,215.51 ","  21,407.63 ","  155,807.88 ",5/7/2020,Clothing,"Schmitt, Purdy and Johnson",Maxie Marrow,Alyosha Meah,PC,54-3353166
909,Germany,EUR,"  163,546.81 ","  30,239.81 ","  133,307.00 ",5/7/2020,Electronics,"Lueilwitz, Kerluke and Lesch",Rickard Doogood,Casie MacBain,PC,94-2134593
181,Netherlands,EUR,"  104,152.15 ","  18,455.76 ","  85,696.39 ",5/6/2020,Smartphones,"Swaniawski, Runolfsson and Green",Denice Amberg,Nero Harbisher,Mobile,30-8215510
456,Ireland,EUR,"  167,301.52 ","  20,226.75 ","  147,074.77 ",5/6/2020,Outdoors,"Christiansen, Donnelly and Bechtelar",Glenine Suttaby,Bunnie Tonbridge,PC,80-3206606
11,Sweden,EUR,"  142,664.34 ","  21,856.18 ","  120,808.16 ",5/4/2020,Appliances,"Swaniawski, Runolfsson and Green",Maxie Marrow,Madelon Bront,PC,85-6625096
745,Sweden,EUR,"  156,505.37 ","  27,857.96 ","  128,647.41 ",5/4/2020,Electronics,"Schmitt, Purdy and Johnson",Maxie Marrow,Alyosha Meah,PC,76-8416893
338,Germany,EUR,"  51,407.30 ","  7,114.77 ","  44,292.53 ",5/2/2020,Clothing,Altenwerth-Konopelski,Rickard Doogood,Casie MacBain,Tablet,20-6477396
145,Sweden,EUR,"  146,540.75 ","  25,717.90 ","  120,822.85 ",4/30/2020,Smartphones,"Swaniawski, Runolfsson and Green",Maxie Marrow,Anita Woakes,PC,84-2858993
688,UK,GBP,"  161,773.31 ","  23,489.48 ","  138,283.83 ",4/30/2020,Books,Johns and Sons,Jessamine Apark,Jay Morefield,PC,56-6310976
894,France,EUR,"  155,827.30 ","  29,466.94 ","  126,360.36 ",4/30/2020,Appliances,Hilll-Vandervort,Othello Bowes,Avrit Chanders,Tablet,31-9806848
87,Bulgaria,EUR,"  37,073.91 ","  6,799.36 ","  30,274.55 ",4/26/2020,Books,Rath-Schroeder,Charil Alpe,Bernadine Fullagar,Tablet,15-9091881
230,Sweden,EUR,"  40,831.52 ","  6,639.21 ","  34,192.31 ",4/26/2020,Appliances,Labadie and Sons,Maxie Marrow,Madelon Bront,PC,35-1705563
582,Sweden,EUR,"  112,909.40 ","  18,968.78 ","  93,940.62 ",4/25/2020,Clothing,Johns and Sons,Maxie Marrow,Madelon Bront,PC,39-3557596
298,Portugal,EUR,"  78,938.82 ","  13,466.96 ","  65,471.86 ",4/24/2020,Games,"Fisher, Morar and Skiles",Celine Tumasian,Brynn Dempster,PC,16-3423161
489,Portugal,EUR,"  115,718.87 ","  15,078.17 ","  100,640.70 ",4/24/2020,Electronics,Hilll-Vandervort,Celine Tumasian,Aurelie Wren,PC,84-7042200
590,France,EUR,"  96,613.06 ","  17,371.03 ","  79,242.03 ",4/24/2020,Books,Johns and Sons,Othello Bowes,Ora Grennan,PC,03-7559332
238,Sweden,EUR,"  132,632.97 ","  20,597.90 ","  112,035.07 ",4/23/2020,Electronics,"Keeling, Monahan and Pollich",Maxie Marrow,Anita Woakes,PC,05-5082715
357,France,EUR,"  163,401.23 ","  23,987.30 ","  139,413.93 ",4/22/2020,Clothing,Wisoky Inc,Othello Bowes,Avrit Chanders,PC,98-2104934
567,UK,GBP,"  56,768.43 ","  9,383.82 ","  47,384.61 ",4/22/2020,Games,Kihn Inc,Jessamine Apark,Winny Agnolo,PC,84-9254695
116,Netherlands,EUR,"  62,567.58 ","  12,651.16 ","  49,916.42 ",4/21/2020,Clothing,Hessel-Stiedemann,Denice Amberg,Nero Harbisher,PC,40-7356336
274,France,EUR,"  118,021.59 ","  19,792.22 ","  98,229.37 ",4/21/2020,Beauty,"Lubowitz, McLaughlin and Erdman",Othello Bowes,Maighdiln Upcraft,PC,60-8661261
300,Portugal,EUR,"  116,774.43 ","  17,819.78 ","  98,954.65 ",4/21/2020,Accessories,Labadie and Sons,Celine Tumasian,Hortense Gerring,Mobile,21-7344983
184,Portugal,EUR,"  89,830.34 ","  13,034.38 ","  76,795.96 ",4/19/2020,Games,Johns and Sons,Celine Tumasian,Aurelie Wren,Tablet,94-8641337
256,Finland,EUR,"  48,946.74 ","  10,180.92 ","  38,765.82 ",4/19/2020,Accessories,"Swaniawski, Runolfsson and Green",Hube Corey,Mellicent Mattys,PC,65-2022928
343,UK,GBP,"  160,763.90 ","  29,660.94 ","  131,102.96 ",4/18/2020,Appliances,McGlynn-Prosacco,Jessamine Apark,Genevra Charrisson,PC,73-8057834
813,France,EUR,"  167,935.31 ","  29,993.25 ","  137,942.06 ",4/18/2020,Games,Romaguera-Haley,Othello Bowes,Amelina Piscopiello,PC,03-4045721
856,Sweden,EUR,"  63,196.98 ","  8,525.27 ","  54,671.71 ",4/18/2020,Smartphones,"Spencer, Rogahn and Muller",Maxie Marrow,Caro Morfield,PC,71-6499815
291,Spain,EUR,"  85,927.37 ","  11,436.93 ","  74,490.44 ",4/15/2020,Clothing,"Hartmann, Hane and Pfannerstill",Emalia Dinse,Perri Aldersley,PC,37-5025811
547,France,EUR,"  147,055.10 ","  20,940.65 ","  126,114.45 ",4/15/2020,Games,Friesen-Rath,Othello Bowes,Crysta Halls,PC,77-1100434
803,France,EUR,"  116,206.87 ","  23,101.93 ","  93,104.94 ",4/15/2020,Games,"Keeling, Monahan and Pollich",Othello Bowes,Amelina Piscopiello,PC,34-6603897
981,France,EUR,"  101,318.72 ","  14,660.82 ","  86,657.90 ",4/13/2020,Games,Hilll-Vandervort,Othello Bowes,Maighdiln Upcraft,PC,54-5705354
70,France,EUR,"  144,640.80 ","  26,295.70 ","  118,345.10 ",4/11/2020,Electronics,"Murray, Reichel and Nolan",Othello Bowes,Avrit Chanders,PC,77-7771177
175,UK,GBP,"  74,295.81 ","  10,579.72 ","  63,716.09 ",4/11/2020,Games,"Keeling, Monahan and Pollich",Jessamine Apark,Genevra Charrisson,PC,85-8092784
816,Portugal,EUR,"  123,424.43 ","  25,252.64 ","  98,171.79 ",4/11/2020,Clothing,"Spencer, Rogahn and Muller",Celine Tumasian,Corene Shirer,PC,82-2837449
280,Spain,EUR,"  68,745.86 ","  10,731.23 ","  58,014.63 ",4/9/2020,Electronics,Labadie and Sons,Emalia Dinse,Manuel Goudie,PC,11-2988171
299,France,EUR,"  131,864.04 ","  21,586.14 ","  110,277.90 ",4/9/2020,Appliances,"Murray, Reichel and Nolan",Othello Bowes,Ora Grennan,PC,67-2684209
749,Portugal,EUR,"  172,202.38 ","  22,386.31 ","  149,816.07 ",4/9/2020,Appliances,Morissette Group,Celine Tumasian,Hortense Gerring,Tablet,75-5652593
913,UK,GBP,"  173,722.59 ","  25,658.83 ","  148,063.76 ",4/9/2020,Games,"Schowalter, Lesch and Beahan",Jessamine Apark,Jay Morefield,PC,66-2612057
507,France,EUR,"  125,499.82 ","  24,522.66 ","  100,977.16 ",4/8/2020,Beauty,"Spencer, Rogahn and Muller",Othello Bowes,Ora Grennan,PC,47-9191500
583,Portugal,EUR,"  126,346.44 ","  22,375.95 ","  103,970.49 ",4/8/2020,Smartphones,Johns and Sons,Celine Tumasian,Corene Shirer,PC,26-9990483
254,France,EUR,"  118,027.37 ","  21,976.70 ","  96,050.67 ",4/6/2020,Beauty,Johns and Sons,Othello Bowes,Ora Grennan,PC,77-3656041
673,Spain,EUR,"  174,262.11 ","  30,983.80 ","  143,278.31 ",4/5/2020,Games,Hessel-Stiedemann,Emalia Dinse,Perri Aldersley,PC,47-0713476
587,Ireland,EUR,"  161,630.62 ","  27,638.84 ","  133,991.78 ",4/4/2020,Appliances,Friesen-Rath,Glenine Suttaby,Palm Wetherald,PC,39-6568658
282,France,EUR,"  48,850.38 ","  9,061.75 ","  39,788.63 ",3/31/2020,Appliances,"Spencer, Rogahn and Muller",Othello Bowes,Crysta Halls,PC,33-6126082
37,France,EUR,"  28,783.05 ","  4,006.60 ","  24,776.45 ",3/29/2020,Clothing,Dibbert Inc,Othello Bowes,Maighdiln Upcraft,PC,12-1249283
898,UK,GBP,"  91,842.59 ","  17,863.38 ","  73,979.21 ",3/29/2020,Games,Marquardt-Kuvalis,Jessamine Apark,Genevra Charrisson,PC,84-0565956
113,Sweden,EUR,"  57,227.99 ","  10,896.21 ","  46,331.78 ",3/28/2020,Appliances,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,92-7234550
647,Portugal,EUR,"  21,341.66 ","  4,411.32 ","  16,930.34 ",3/28/2020,Games,Romaguera-Haley,Celine Tumasian,Smitty Culverhouse,PC,06-4611284
920,Portugal,EUR,"  57,115.99 ","  8,139.03 ","  48,976.96 ",3/27/2020,Books,"Lind, Mueller and Stoltenberg",Celine Tumasian,Aurelie Wren,Mobile,53-3803984
43,UK,GBP,"  27,987.13 ","  3,985.37 ","  24,001.76 ",3/26/2020,Games,Labadie and Sons,Jessamine Apark,Genevra Charrisson,PC,34-3302340
636,Portugal,EUR,"  52,209.31 ","  10,729.01 ","  41,480.30 ",3/26/2020,Beauty,McClure Inc,Celine Tumasian,Corene Shirer,PC,05-2772504
554,UK,GBP,"  91,561.49 ","  13,294.73 ","  78,266.76 ",3/25/2020,Books,Armstrong-Little,Jessamine Apark,Winny Agnolo,PC,64-4188827
330,Luxembourg,EUR,"  104,743.22 ","  21,461.89 ","  83,281.33 ",3/24/2020,Electronics,Johns and Sons,Ilsa Kob,Jocelyn Laurentino,Mobile,53-0205940
651,France,EUR,"  36,276.11 ","  7,527.29 ","  28,748.82 ",3/23/2020,Games,Johns and Sons,Othello Bowes,Ora Grennan,PC,20-9472915
681,Ireland,EUR,"  114,232.68 ","  18,437.16 ","  95,795.52 ",3/23/2020,Clothing,Johns and Sons,Glenine Suttaby,Bunnie Tonbridge,Tablet,45-6860897
747,Sweden,EUR,"  121,292.94 ","  16,908.24 ","  104,384.70 ",3/23/2020,Beauty,Schoen-Keeling,Maxie Marrow,Tarrah Castelletti,PC,17-3994138
839,Portugal,EUR,"  41,805.53 ","  8,453.08 ","  33,352.45 ",3/23/2020,Appliances,"Abbott, Roberts and Torp",Celine Tumasian,Brynn Dempster,Tablet,27-7169008
77,UK,GBP,"  24,543.72 ","  5,051.10 ","  19,492.62 ",3/22/2020,Clothing,Hessel-Stiedemann,Jessamine Apark,Jay Morefield,PC,53-0615558
263,France,EUR,"  50,516.20 ","  6,597.42 ","  43,918.78 ",3/22/2020,Electronics,Wiza and Sons,Othello Bowes,Maighdiln Upcraft,PC,50-1986322
479,UK,GBP,"  83,097.40 ","  14,949.22 ","  68,148.18 ",3/22/2020,Clothing,Corwin and Sons,Jessamine Apark,Jay Morefield,Tablet,36-0185776
394,Portugal,EUR,"  106,516.40 ","  19,588.37 ","  86,928.03 ",3/21/2020,Clothing,"Hartmann, Hane and Pfannerstill",Celine Tumasian,Smitty Culverhouse,PC,12-4509008
914,France,EUR,"  76,543.36 ","  10,723.72 ","  65,819.64 ",3/21/2020,Accessories,"Hermiston, Simonis and Wisoky",Othello Bowes,Ora Grennan,PC,01-7655863
513,Portugal,EUR,"  105,833.52 ","  20,521.12 ","  85,312.40 ",3/20/2020,Smartphones,McGlynn-Prosacco,Celine Tumasian,Corene Shirer,PC,01-1212783
376,Italy,EUR,"  26,899.97 ","  3,701.44 ","  23,198.53 ",3/19/2020,Games,Hessel-Stiedemann,Piggy Roscrigg,Joshua Prevost,PC,57-2968987
837,Portugal,EUR,"  69,750.57 ","  9,018.75 ","  60,731.82 ",3/19/2020,Games,Johns and Sons,Celine Tumasian,Hortense Gerring,PC,92-4695001
976,Sweden,EUR,"  83,897.88 ","  14,338.15 ","  69,559.73 ",3/18/2020,Appliances,Franecki-White,Maxie Marrow,Anita Woakes,Mobile,48-6452102
273,Luxembourg,EUR,"  76,426.54 ","  10,309.94 ","  66,116.60 ",3/16/2020,Clothing,O'Connell-Mitchell,Ilsa Kob,Jocelyn Laurentino,PC,95-6935153
61,Bulgaria,EUR,"  83,141.47 ","  11,140.96 ","  72,000.51 ",3/15/2020,Outdoors,Wisoky Inc,Charil Alpe,Shermy McGready,Mobile,02-3333733
545,Denmark,EUR,"  39,287.29 ","  7,578.52 ","  31,708.77 ",3/15/2020,Games,Tillman and Sons,Modestia Byfford,Cobby Andersen,PC,03-8586261
202,Portugal,EUR,"  52,227.07 ","  7,102.88 ","  45,124.19 ",3/14/2020,Books,"Farrell, Swaniawski and Crist",Celine Tumasian,Corene Shirer,PC,28-6038070
538,Denmark,EUR,"  22,164.96 ","  4,226.86 ","  17,938.10 ",3/14/2020,Books,Wyman Group,Modestia Byfford,Case Desorts,PC,60-7777080
586,France,EUR,"  35,214.85 ","  7,229.61 ","  27,985.24 ",3/13/2020,Electronics,"Lueilwitz, Kerluke and Lesch",Othello Bowes,Ora Grennan,PC,46-5580805
968,France,EUR,"  75,522.66 ","  15,074.32 ","  60,448.34 ",3/13/2020,Smartphones,Corwin and Sons,Othello Bowes,Crysta Halls,PC,75-8968627
845,Portugal,EUR,"  99,518.86 ","  17,664.60 ","  81,854.26 ",3/12/2020,Books,"Dickinson, Hyatt and Berge",Celine Tumasian,Corene Shirer,PC,29-5158368
355,Spain,EUR,"  59,163.79 ","  8,744.41 ","  50,419.38 ",3/11/2020,Smartphones,McClure Inc,Emalia Dinse,Perri Aldersley,Mobile,98-9382686
378,Sweden,EUR,"  37,081.31 ","  5,777.27 ","  31,304.04 ",3/11/2020,Beauty,McGlynn-Prosacco,Maxie Marrow,Anita Woakes,PC,19-3129154
22,Sweden,EUR,"  56,717.53 ","  11,615.75 ","  45,101.78 ",3/10/2020,Clothing,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,13-0526029
132,Sweden,EUR,"  15,817.05 ","  2,073.61 ","  13,743.44 ",3/10/2020,Clothing,Kihn Inc,Maxie Marrow,Anita Woakes,PC,26-9787272
551,Sweden,EUR,"  71,119.23 ","  11,898.25 ","  59,220.98 ",3/9/2020,Books,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,52-5981325
931,Sweden,EUR,"  19,930.04 ","  3,386.11 ","  16,543.93 ",3/9/2020,Smartphones,Johns and Sons,Maxie Marrow,Anita Woakes,Tablet,59-2480731
41,France,EUR,"  55,804.05 ","  9,402.98 ","  46,401.07 ",3/5/2020,Electronics,"Rowe, Hermiston and Kessler",Othello Bowes,Crysta Halls,PC,57-6995715
313,Sweden,EUR,"  50,618.21 ","  8,782.26 ","  41,835.95 ",3/5/2020,Beauty,Hegmann Group,Maxie Marrow,Tarrah Castelletti,PC,56-1063618
293,France,EUR,"  66,678.38 ","  13,669.07 ","  53,009.31 ",3/4/2020,Smartphones,Walter LLC,Othello Bowes,Amelina Piscopiello,PC,34-3119010
529,Luxembourg,EUR,"  82,525.61 ","  14,078.87 ","  68,446.74 ",3/1/2020,Clothing,Johns and Sons,Ilsa Kob,Jocelyn Laurentino,PC,34-5150360
810,Sweden,EUR,"  35,354.22 ","  4,836.46 ","  30,517.76 ",2/27/2020,Smartphones,"Dickinson, Hyatt and Berge",Maxie Marrow,Caro Morfield,PC,58-1079558
17,France,EUR,"  107,499.78 ","  16,135.72 ","  91,364.06 ",2/26/2020,Smartphones,"Rowe, Hermiston and Kessler",Othello Bowes,Amelina Piscopiello,PC,68-3583935
321,France,EUR,"  35,289.75 ","  5,865.16 ","  29,424.59 ",2/26/2020,Smartphones,Armstrong-Little,Othello Bowes,Maighdiln Upcraft,PC,92-6298656
543,Netherlands,EUR,"  23,290.84 ","  4,143.44 ","  19,147.40 ",2/25/2020,Electronics,Konopelski LLC,Denice Amberg,Nero Harbisher,PC,02-2183787
762,UK,GBP,"  19,949.11 ","  3,584.86 ","  16,364.25 ",2/25/2020,Beauty,Smith Group,Jessamine Apark,Winny Agnolo,Tablet,23-0941629
820,Sweden,EUR,"  110,837.96 ","  18,731.62 ","  92,106.34 ",2/25/2020,Electronics,"Dickinson, Hyatt and Berge",Maxie Marrow,Alyosha Meah,PC,52-7049356
12,UK,GBP,"  66,673.19 ","  13,861.36 ","  52,811.83 ",2/23/2020,Smartphones,Gislason-Stanton,Jessamine Apark,Winny Agnolo,PC,25-6368157
163,Sweden,EUR,"  20,226.11 ","  2,817.50 ","  17,408.61 ",2/23/2020,Electronics,Larkin-Collier,Maxie Marrow,Caro Morfield,PC,21-3278349
335,France,EUR,"  60,592.40 ","  8,228.45 ","  52,363.95 ",2/22/2020,Accessories,"Rowe, Hermiston and Kessler",Othello Bowes,Crysta Halls,PC,04-7976277
941,France,EUR,"  78,629.19 ","  15,269.79 ","  63,359.40 ",2/21/2020,Appliances,Johns and Sons,Othello Bowes,Amelina Piscopiello,Mobile,92-3687989
170,Sweden,EUR,"  62,272.96 ","  7,672.03 ","  54,600.93 ",2/20/2020,Beauty,Romaguera-Haley,Maxie Marrow,Caro Morfield,PC,58-9822844
401,Sweden,EUR,"  15,100.57 ","  2,986.89 ","  12,113.68 ",2/20/2020,Games,"Murray, Reichel and Nolan",Maxie Marrow,Tarrah Castelletti,PC,89-2424262
127,UK,GBP,"  28,328.78 ","  3,920.70 ","  24,408.08 ",2/19/2020,Clothing,"Dickinson, Hyatt and Berge",Jessamine Apark,Jay Morefield,PC,68-9634139
460,Sweden,EUR,"  113,586.11 ","  21,944.84 ","  91,641.27 ",2/19/2020,Outdoors,Labadie and Sons,Maxie Marrow,Tarrah Castelletti,Mobile,48-8166416
707,Portugal,EUR,"  61,994.02 ","  7,743.05 ","  54,250.97 ",2/19/2020,Books,Friesen-Rath,Celine Tumasian,Corene Shirer,PC,84-1343954
933,Sweden,EUR,"  25,907.52 ","  3,453.47 ","  22,454.05 ",2/19/2020,Books,"Farrell, Swaniawski and Crist",Maxie Marrow,Alyosha Meah,PC,14-5110197
956,Portugal,EUR,"  82,357.57 ","  16,883.30 ","  65,474.27 ",2/19/2020,Books,Kihn Inc,Celine Tumasian,Aurelie Wren,PC,13-9607758
755,Portugal,EUR,"  101,321.52 ","  14,610.56 ","  86,710.96 ",2/17/2020,Games,Dibbert Inc,Celine Tumasian,Brynn Dempster,PC,53-1326953
819,Sweden,EUR,"  89,376.84 ","  15,730.32 ","  73,646.52 ",2/17/2020,Beauty,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,21-2589548
980,Netherlands,EUR,"  60,917.85 ","  8,181.27 ","  52,736.58 ",2/17/2020,Smartphones,Smith Group,Denice Amberg,Nero Harbisher,PC,15-3241183
670,France,EUR,"  105,522.72 ","  18,941.33 ","  86,581.39 ",2/16/2020,Clothing,Gislason-Stanton,Othello Bowes,Amelina Piscopiello,PC,79-6118087
29,Bulgaria,EUR,"  98,289.32 ","  14,173.32 ","  84,116.00 ",2/15/2020,Appliances,"Murray, Reichel and Nolan",Charil Alpe,Shermy McGready,PC,78-2307905
242,Bulgaria,EUR,"  138,153.70 ","  25,226.87 ","  112,926.83 ",2/14/2020,Games,McGlynn-Bergstrom,Charil Alpe,Bernadine Fullagar,PC,46-5888587
936,Spain,EUR,"  42,475.60 ","  6,672.92 ","  35,802.68 ",2/13/2020,Books,Johns and Sons,Emalia Dinse,Perri Aldersley,PC,76-1827989
589,Sweden,EUR,"  80,867.18 ","  16,885.07 ","  63,982.11 ",2/12/2020,Books,Dibbert Inc,Maxie Marrow,Anita Woakes,PC,86-6763776
601,Sweden,EUR,"  24,787.65 ","  4,332.88 ","  20,454.77 ",2/12/2020,Other,"Lueilwitz, Kerluke and Lesch",Maxie Marrow,Caro Morfield,PC,34-8728117
372,Portugal,EUR,"  120,453.52 ","  23,235.48 ","  97,218.04 ",2/11/2020,Beauty,"Schowalter, Lesch and Beahan",Celine Tumasian,Brynn Dempster,PC,00-3338378
637,Sweden,EUR,"  83,782.11 ","  16,471.56 ","  67,310.55 ",2/10/2020,Electronics,"Christiansen, Donnelly and Bechtelar",Maxie Marrow,Madelon Bront,PC,42-2439801
